rev_id,sentiment,sentiment_score
608586106,negative,-0.99903
608586132,negative,-0.691096
608587108,negative,-0.890664
608591806,neutral,0.0
608593110,negative,-0.662141
608594518,negative,-0.914968
608628396,neutral,0.0
608634134,negative,-0.822143
610997130,positive,0.626715
610997326,negative,-0.865199
610997540,negative,-0.871286
611004531,negative,-0.629995
611040082,negative,-0.728192
611045956,negative,-0.367473
611075300,negative,-0.911842
611078204,negative,-0.988567
611078286,negative,-0.98855
611084563,negative,-0.639762
611085426,neutral,0.0
611088018,neutral,0.0
611114547,negative,-0.86081
611115228,negative,-0.838117
611116197,negative,-0.781774
611122592,negative,-0.922087
611122879,negative,-0.755746
611123636,neutral,0.0
611123922,negative,-0.647608
611125432,negative,-0.755746
611125934,negative,-0.551685
611126485,negative,-0.755746
611126945,negative,-0.755746
611128396,negative,-0.765237
611130734,negative,-0.229296
611134202,negative,-0.605625
611136253,neutral,0.0
611141481,neutral,0.0
611141952,negative,-0.994009
611143607,negative,-0.887289
611146992,negative,-0.921809
611147798,neutral,0.0
611148698,negative,-0.876536
611154813,negative,-0.706251
611207829,negative,-0.706056
611234139,positive,0.804852
331293135,negative,-0.97139
331293196,negative,-0.79916
331297262,negative,-0.783224
331301725,neutral,0.0
331311704,negative,-0.915373
331314084,negative,-0.999166
331326947,negative,-0.921415
303568335,negative,-0.961756
303698112,neutral,0.0
303699542,positive,0.751185
303705903,neutral,0.0
303730721,negative,-0.850263
303731029,negative,-0.806272
303778046,neutral,0.0
303792314,neutral,0.0
303792771,positive,0.654905
303801817,negative,-0.862887
303802174,negative,-0.85615
305977097,neutral,0.0
305983945,negative,-0.950554
305987226,positive,0.885115
306000869,negative,-0.953605
306000990,negative,-0.596684
306001080,negative,-0.964671
306024088,positive,0.444211
306027536,negative,-0.670283
306038000,negative,-0.998844
306038546,negative,-0.857903
306067522,positive,0.992086
306078106,positive,0.937467
306080476,negative,-0.237145
306091129,positive,0.313727
306092354,positive,0.298853
306092697,negative,-0.696401
306104459,negative,-0.744211
306109233,negative,-0.422598
306109558,negative,-0.852154
306110414,negative,-0.890934
306111957,negative,-0.852154
306113159,negative,-0.914808
306127577,positive,0.423441
306128770,positive,0.58289
306129603,negative,-0.685194
306131357,negative,-0.629262
306131687,neutral,0.0
306131936,negative,-0.772234
306139220,negative,-0.584852
306140602,neutral,0.0
306152673,negative,-0.721083
306154412,positive,0.612408
306163687,negative,-0.706374
306200593,neutral,0.0
306217186,neutral,0.0
306219899,negative,-0.929089
306226848,negative,-0.919476
306235432,negative,-0.863523
306265047,positive,0.977376
306277376,negative,-0.449424
306287237,neutral,0.0
306288466,negative,-0.479297
306297499,positive,0.234183
306300139,positive,0.693216
306300338,neutral,0.0
307710839,negative,-0.882417
307711013,neutral,0.0
307718001,neutral,0.0
546973672,neutral,0.0
546974405,negative,-0.823274
546977434,neutral,0.0
546979383,negative,-0.822163
546980130,negative,-0.665749
546980155,negative,-0.957374
546990886,negative,-0.986387
546991714,negative,-0.24712
546994367,neutral,0.0
546994534,neutral,0.0
546995561,neutral,0.0
546996082,negative,-0.897557
550242792,negative,-0.58794
550243345,neutral,0.0
550243621,positive,0.573001
550244212,negative,-0.706261
550250204,negative,-0.613201
550253263,negative,-0.724961
550253587,negative,-0.941345
550254186,positive,0.853599
550257118,neutral,0.0
550268367,neutral,0.0
550268702,negative,-0.93429
550271970,negative,-0.610587
550272182,negative,-0.596808
550273785,negative,-0.980256
550274474,positive,0.76519
550274636,positive,0.492578
550279099,neutral,0.0
550296791,neutral,0.0
550307359,negative,-0.864014
550307669,negative,-0.831978
550314013,negative,-0.946183
550328277,positive,0.546502
550328985,negative,-0.98273
550337306,neutral,0.0
550346554,neutral,0.0
550355895,negative,-0.928307
550372411,negative,-0.687564
550390286,negative,-0.459447
550392839,positive,0.34237
550410646,negative,-0.921218
550415149,negative,-0.854383
550422752,negative,-0.846076
550451223,neutral,0.0
550465358,negative,-0.897324
550474415,negative,-0.797412
550482688,negative,-0.609142
550487584,negative,-0.993933
22777264,negative,-0.853632
22777551,negative,-0.859039
22778042,neutral,0.0
22778513,positive,0.374727
22797906,negative,-0.971705
22798078,neutral,0.0
22798168,neutral,0.0
22798951,negative,-0.988377
22800157,negative,-0.999988
22804238,neutral,0.0
22804604,neutral,0.0
22805728,neutral,0.0
22810341,neutral,0.0
22813111,neutral,0.0
22836331,negative,-0.838081
22848212,positive,0.480487
22850330,neutral,0.0
22857369,negative,-0.571023
22860478,neutral,0.0
23944557,negative,-0.690132
23956819,neutral,0.0
23956916,negative,-0.697018
23961159,negative,-0.766088
23962663,neutral,0.0
23963592,negative,-0.958127
23971093,positive,0.423207
23971284,negative,-0.944183
23971728,negative,-0.659172
23972299,negative,-0.889989
23972535,negative,-0.835418
23974055,negative,-0.618235
23974235,negative,-0.806161
23999576,negative,-0.713722
24000816,negative,-0.696081
24003269,positive,0.488177
24027393,negative,-0.71736
24033293,negative,-0.66102
24033577,neutral,0.0
613192006,positive,0.41973
613199034,negative,-0.943601
613201102,negative,-0.718554
613205733,negative,-0.439023
613295848,positive,0.899377
613295922,negative,-0.793443
613318886,negative,-0.825986
613332177,negative,-0.865946
613335809,positive,0.320713
613336984,neutral,0.0
613337853,negative,-0.853295
613340580,negative,-0.638974
613373261,negative,-0.99708
613376828,negative,-0.979784
613389420,negative,-0.821236
613407734,negative,-0.85725
613407805,neutral,0.0
613408286,negative,-0.878337
613408616,neutral,0.0
613436334,positive,0.8916
613436509,neutral,0.0
613439864,neutral,0.0
613440693,neutral,0.0
613444613,positive,0.938075
613452369,negative,-0.685818
613452956,negative,-0.481533
613456185,neutral,0.0
613458213,neutral,0.0
613462556,negative,-0.513903
613463634,negative,-0.766155
613463716,negative,-0.75367
613465186,negative,-0.637205
613467029,negative,-0.764541
613472706,negative,-0.734236
613473781,positive,0.521181
613502568,positive,0.861622
613513358,negative,-0.292353
613526410,positive,0.878798
613526591,positive,0.789382
613528142,neutral,0.0
613528480,negative,-0.923896
613528851,positive,0.711861
613535201,neutral,0.0
613538068,negative,-0.913876
613538287,negative,-0.986748
613554887,negative,-0.548689
613555360,neutral,0.0
613562423,negative,-0.788798
613580902,negative,-0.47782
613581699,neutral,0.0
613582107,neutral,0.0
613589324,positive,0.659015
613590036,neutral,0.0
616127727,negative,-0.920572
616149724,neutral,0.0
307725201,negative,-0.946666
307737386,negative,-0.302794
307744488,positive,0.358453
307747223,negative,-0.907291
307760578,negative,-0.997708
307762241,positive,0.544983
307762748,negative,-0.988484
307762970,negative,-0.954893
307767500,negative,-0.835154
307781035,negative,-0.704251
307796914,positive,0.706231
307810737,negative,-0.803632
307812266,negative,-0.762146
307812792,negative,-0.825884
307822298,positive,0.721901
307826103,negative,-0.628623
307829308,positive,0.960018
307832508,neutral,0.0
307834220,negative,-0.982703
307838674,neutral,0.0
307874913,positive,0.632923
307881635,negative,-0.921346
307887420,negative,-0.716451
307887600,negative,-0.706818
307888059,neutral,0.0
307890040,neutral,0.0
307890200,positive,0.98154
307890831,neutral,0.0
307908926,negative,-0.861459
307909724,negative,-0.912814
307919503,negative,-0.982665
307935244,negative,-0.329
307947201,negative,-0.76118
307947719,negative,-0.910535
307948348,negative,-0.660668
307948428,negative,-0.721328
307948986,negative,-0.544567
307949544,negative,-0.985083
307958081,positive,0.749427
307993832,positive,0.776241
307994057,neutral,0.0
307997601,neutral,0.0
308006764,neutral,0.0
308007003,negative,-0.825371
308007943,negative,-0.482421
308008568,neutral,0.0
308015667,negative,-0.925237
308020851,positive,0.325735
308021388,positive,0.85473
308022480,negative,-0.919308
308025167,neutral,0.0
308026018,negative,-0.608981
308026459,negative,-0.518975
308027592,negative,-0.866256
308029419,neutral,0.0
308038657,negative,-0.999603
308062812,neutral,0.0
308064497,negative,-0.810507
308065981,negative,-0.803342
308080188,neutral,0.0
309955794,positive,0.443792
309956588,negative,-0.932266
309956744,negative,-0.954171
309960391,negative,-0.914462
309969120,negative,-0.73979
309977152,negative,-0.99664
309977225,negative,-0.509321
309977532,positive,0.570867
309998961,neutral,0.0
310004366,negative,-0.779545
310007935,negative,-0.562726
310013493,neutral,0.0
310015228,neutral,0.0
310015324,negative,-0.919469
310018511,neutral,0.0
310027010,negative,-0.782444
550494826,neutral,0.0
550499627,positive,0.737294
550518666,negative,-0.92455
550520014,negative,-0.255029
550542664,negative,-0.727575
550555546,negative,-0.815036
550556034,neutral,0.0
550560707,neutral,0.0
550582210,neutral,0.0
550582942,neutral,0.0
550603089,positive,0.614836
553277407,negative,-0.769294
553295099,negative,-0.285993
553403402,positive,0.997439
553406541,neutral,0.0
553412489,negative,-0.570788
553413292,positive,0.721099
553527538,negative,-0.254506
553527863,negative,-0.90293
553606326,negative,-0.536787
553614005,positive,0.349105
553619078,positive,0.413779
553619808,neutral,0.0
553622040,positive,0.958297
553623637,positive,0.446747
553625857,negative,-0.888686
553631729,negative,-0.95908
553654836,neutral,0.0
553707128,negative,-0.941978
553721985,positive,0.351787
553723635,negative,-0.986529
553730322,negative,-0.643026
553733317,negative,-0.984093
553769087,negative,-0.832544
553769984,negative,-0.913407
553873513,negative,-0.770591
556494085,negative,-0.733814
556495747,negative,-0.781732
556496540,negative,-0.987592
556506156,negative,-0.952963
556508625,negative,-0.774664
24035181,negative,-0.573306
24042662,negative,-0.640547
25387969,negative,-0.624857
25392160,neutral,0.0
25400971,negative,-0.999704
25401346,negative,-0.734396
25402360,negative,-0.427947
25402571,positive,0.377029
25402780,negative,-0.910878
25405629,negative,-0.798745
25420799,neutral,0.0
25429532,negative,-0.921347
25461468,negative,-0.818185
25481638,negative,-0.997309
25482276,positive,0.506737
616196444,positive,0.75926
616217492,negative,-0.770011
616220391,negative,-0.388244
616241971,negative,-0.876293
616243180,negative,-0.836106
616243622,neutral,0.0
616246316,negative,-0.911415
616246387,negative,-0.631456
616287701,negative,-0.531184
616324302,negative,-0.990637
616328306,negative,-0.77641
616328636,negative,-0.77641
616329820,negative,-0.791525
616330505,negative,-0.930959
616330754,positive,0.464551
616331415,negative,-0.969984
616331884,negative,-0.952615
616332312,positive,0.55071
616332810,negative,-0.992597
616355938,negative,-0.994293
616358091,negative,-0.684441
616367407,positive,0.436776
616400810,neutral,0.0
616408811,negative,-0.853465
616444629,neutral,0.0
616445866,negative,-0.936164
616446161,negative,-0.751102
616446832,negative,-0.791438
616447064,neutral,0.0
616447261,negative,-0.902849
616452771,neutral,0.0
616455740,neutral,0.0
616474768,negative,-0.809768
616485495,negative,-0.989795
616485655,negative,-0.973048
616492618,negative,-0.858449
616515917,negative,-0.624355
619185671,negative,-0.332614
619186988,negative,-0.667197
619188796,negative,-0.676656
619217677,negative,-0.830744
619219493,negative,-0.484174
619232102,negative,-0.993327
619284158,neutral,0.0
619287748,negative,-0.842015
619288120,negative,-0.867043
619309005,negative,-0.840672
619309696,negative,-0.374355
619311339,negative,-0.715424
619312025,negative,-0.844935
619321683,neutral,0.0
619348609,neutral,0.0
619349348,negative,-0.576286
619355866,negative,-0.700075
310027773,negative,-0.747886
310029899,neutral,0.0
310032987,negative,-0.965283
310050639,negative,-0.946747
310058307,negative,-0.747533
310064725,negative,-0.655852
310066815,negative,-0.996026
310070613,negative,-0.629989
310075350,negative,-0.927758
310077263,negative,-0.781887
310079714,negative,-0.824761
310079899,negative,-0.675233
310080368,negative,-0.462992
310085903,negative,-0.601437
310093585,negative,-0.973669
310094513,negative,-0.962123
310094644,negative,-0.716769
310094646,negative,-0.98299
310094838,neutral,0.0
310095023,negative,-0.607881
310095528,negative,-0.992129
310096009,negative,-0.950442
310096242,neutral,0.0
310097049,negative,-0.687869
310097059,neutral,0.0
310097305,negative,-0.720387
310099306,neutral,0.0
310099780,negative,-0.705661
310101744,negative,-0.814969
310103287,negative,-0.89546
310104592,negative,-0.904461
310105486,negative,-0.843593
310105953,negative,-0.893781
310106493,neutral,0.0
310108670,negative,-0.78167
310109242,negative,-0.304453
310109330,positive,0.278719
310142889,neutral,0.0
310181736,positive,0.91992
310204016,neutral,0.0
310210440,negative,-0.553424
310210966,negative,-0.464882
310211886,negative,-0.998389
310212194,negative,-0.985809
310215755,neutral,0.0
310219619,neutral,0.0
310228092,neutral,0.0
310228757,negative,-0.917207
310233126,negative,-0.971476
310235670,neutral,0.0
310236118,negative,-0.566873
310279036,negative,-0.60341
310282599,neutral,0.0
310289431,negative,-0.984681
312138421,neutral,0.0
312140487,negative,-0.896732
312140632,negative,-0.719638
312140765,negative,-0.869601
312141243,negative,-0.985232
312141278,negative,-0.430605
312141689,negative,-0.888399
312142476,negative,-0.991492
312144244,neutral,0.0
312145221,negative,-0.833646
312146449,negative,-0.945556
312146740,negative,-0.63086
312168787,negative,-0.927909
312168874,negative,-0.731272
312170420,neutral,0.0
312173424,neutral,0.0
312178839,negative,-0.906
556540899,positive,0.844742
556558734,positive,0.543603
556575351,negative,-0.777439
556579467,negative,-0.952816
556588473,negative,-0.948131
556592382,negative,-0.900852
556595965,negative,-0.923479
556643399,negative,-0.945897
556644757,positive,0.528031
556652965,neutral,0.0
556660291,negative,-0.942644
556670255,neutral,0.0
556673912,negative,-0.698381
556674126,negative,-0.838888
556699950,positive,0.751388
556737931,negative,-0.650483
556820642,neutral,0.0
556820860,negative,-0.674672
556836505,neutral,0.0
556851954,neutral,0.0
556892002,negative,-0.87253
556892976,negative,-0.877881
556893220,positive,0.919527
556897748,neutral,0.0
556903220,negative,-0.861045
556968160,negative,-0.853406
556973069,positive,0.771974
556973336,neutral,0.0
556990040,negative,-0.869201
556991183,negative,-0.995102
560207896,negative,-0.763867
560252893,negative,-0.803114
560270762,negative,-0.895235
560271145,negative,-0.704558
560271314,negative,-0.936599
560271812,negative,-0.483895
560271993,negative,-0.848201
560272174,positive,0.527302
560272325,negative,-0.78821
560272642,negative,-0.91967
560273302,negative,-0.710333
560274166,negative,-0.646209
560274360,neutral,0.0
560275643,negative,-0.794016
560292200,negative,-0.777836
560303416,positive,0.771855
560304037,neutral,0.0
560329104,negative,-0.968849
560329640,negative,-0.582387
